status,listPrice,baths,baths_full,beds,sqft,stories,text,type,year_built
for_sale,650000.0,2,2.0,3.0,2334.6,1.4,PRICE IMPROVEMENTIF SEARCHING QUIET COUNTRY PLACETHEN SEARCH MOREThis gently rolling 30 Acres offers privacy  seclusion  mature Hardwoods  good views  great Building Site Dream Home  currently set Turnkey Hunting Operation including  Well  Windmill  Old Cistern  Would make nice Redneck Swimming Pool   Septic   Propane  Roads going 3 Blinds  3 Feeders  Hunter s Cabin  Single Wide Mobile Home accommodate 1213 people  new Deck  Fire Pit  Sea Container  Storage Building  Property perimeter fenced  offers good Grass suitable Horses  Cows  Sheep  Goats  Abundant Wildlife property includes  Whitetail  Axis  Fallow  Turkey  Hogs   numerous Species Birds  Located heart beautiful TEXAS HILL COUNTY highly sought HUNT  TX  KERR COUNTY  30 minutes Kerrville  1 12 hours San Antonio  Exceptional Hunt  Ingram School Districts  attractions include Close proximity Churches  Guadalupe River  MO Ranch  Girls Boys Summer Camps  Crider s Rodeo Dance  Restaurants  Music Events  TX State Arts  Crafts Fair  PtTheatre  Museums  Medical  Shopping  ,farm,2006
for_sale,359500.0,2,2.0,4.0,1762.0,1.4,Move Ready    Introducing lavish Westbrook home  boasting 1762 square feet luxuries living space  stunning property features  4 bedrooms  2 bathrooms  offering ample room family guests  Step onto welcoming porch enter open floor plan  spacious kitchen  dining room family room await  beautiful granite countertop adds touch elegancy  primary suit boasts spacious  Walkin closet double sinks  Take Advantage low interest rate offered builder  Home eligible payment assistant ,single_family,2024
for_sale,369900.0,3,2.0,3.0,1590.0,2.0,testament craftsmanship  ingenuity  elegance  NJA Homes blends modern elements traditional pieces enchanting farmhouses  Greeting visitors solid wood glass style door  home boasts spacious foyer lined stained oak LVP flooring extends throughout entire home  forgoing carpet  Two sizable bedrooms round floor  sharing spacious jack  jillstyle bathroom  Atop stair landing  guests welcomed openconcept dining living space tall  vaulted ceiling  chef s kitchen offers abundant storage sleek dualtoned shaker cabinetry  brass gold hardware  complementing streaked white quartz countertops  large primary bedroom provides ensuite bathroom double sinks  soaking tub  substantial glassenclosed shower  Near major highways providing easy access Houstons main attractions  Terry Farmhouses ready call home ,single_family,2024
for_sale,794575.0,5,3.0,4.0,3743.0,2.0,MLS  20532961  Built Coventry Homes  EST  CONST  COMPLETION Nov 15  2024  Visit show stopping East facing home  gorgeous 4bedroom home perfect combination luxury comfort  moment pull  ll wowed modern curb appeal split 3car garage beautiful elevation  family room boasts high ceilings stacked windows letting natural light  open floor plan allows see game room catwalk leading secondary bedrooms  gorgeous kitchen wattached dining  sure please cook  Retreat primary suite end long day features tray ceiling well onsuite bathroom wsoaking tub  oversized shower seat  walkin closet connected utility room convenience  first floor also find another onsuite bedroom  perfect guests extended family visits  Youll love unwinding either game room  media room peaceful backyard  nt miss ,single_family,2024
for_sale,750516.0,3,3.0,4.0,3215.0,2.0,Enjoy abundance everyday luxury glamorous charming new home Ridge Northlake  upstairs Retreat Media Room downstairs Study provide sunny spaces craft ideal specialpurpose rooms  Unique personalities growing minds flourish delightful spare bedrooms  Soaring ceilings sleek spaces living dining make open floor plan beautiful place play host  Share cuisine creations presentation island modern kitchen  Withdraw elegant Owners Retreat  includes closet bathroom features pamper wardrobe  covered porches present remarkable opportunities outdoor relaxation  Lifestyle refinements include extra storage  3car garage  variety builtin conveniences  Contact David Weekleys team Ridge Northlake learn industryleading warranty EnergySaver features included amazing new home Northlake  Texas ,single_family,2024
for_sale,590000.0,3,2.0,3.0,2078.0,1.0,New 2024 construction  impeccable design  exceptionally built home sits quiet  residential culdesac Woodcreek North  Featuring sprayfoam insulation  gorgeous  vaulted ceilings cedar beams open living space  16 Rhapsody offers distinctive style quality home builder  Egg Homes  2078 SF  including flex room oversized laundryutility room  3 bedroom  25 bathroom home makes space  Quartz countertops throughout  tileno carpet  covered porches  primary suite beautiful standalone tub separate glass frame shower make home want miss  love home see  Short Term Rental   Wimberley ISD  YES  Agent Owner ,single_family,2024
for_sale,507150.0,3,3.0,4.0,2499.0,1.0,Upon entering home front porch  youre welcomed inviting foyer  Immediately left hallway bedroom  walkin closet full bathroom  well linen closet  Across foyer flex room  perfect home office  formal dining room whatever need family space  Past foyer family entry  storage space mud bench  leads laundry room two three car attached garage  Adjacent family room gourmet kitchen  equipped walkin pantry  ample counter space oversized island  Finishing openconcept living area dining space overlooks covered back patio  hall leads two bedrooms walkin closets  another linen closet shared full bathroom  back corner home offers privacy owners suite  featuring massive walkin closet bathroom dualsink vanity  standalone soaking tub glassenclosed shower ,single_family,2023
for_sale,460040.0,3,2.0,4.0,2576.0,2.0,Beautiful openconcept chef kitchen 42 inch uppers  space overlooks spacious dining great room plenty natural light  Primary suite located main level featuring soaker tub  separate shower  walk closet  3 full bedrooms located second floor full size bath  bonus loft space entertainment  home also includes engineered hardwood floor throughout main 1st level  extended covered patio overlooking backyard  Lastly  Pet space furry family member featured home primary suite  Many upgrades featured throughout home including fully insulated garage  Stop Beazer Homes model Stark Farms learn home today  Days market based days construction Estimated completion June 2024,single_family,2024
for_sale,292900.0,2,2.0,3.0,1605.0,1.0,Move Ready  Newly completed 3 Bedroom Stonewood Estates Covered back patio  Granite Countertops  Blinds  Frameless Shower  Sprinklers  Gutters  Wiring Mounting Tv s  Cabinet Lighting  Ceilings Fans rooms  Stained Fence Home Warranty  Stonewood Estates includes newly completed Park  Located minutes L3 Harris I30  Schedule walkthrough come part Greenville s New Premier Neighborhood ,single_family,2023
for_sale,489000.0,0,2.3,3.5,240.0,1.0,Diamond rough  located top hill  1500 ft county road frontage  owners used property mini ranch raising Boer goats last 20 years  Beautiful property seasonal creek  located quite private area  one bath  one bedroom barn dominium  also  24 x31 metal barn shell give plenty room future planning  also hot tubspa included  topography map included documents  electricity water provided central provider  Owners recently provided space RVs  one paying customer  wish expand ,farm,1999
for_sale,329990.0,3,2.0,3.0,2334.6,2.0,Welcome Villas Madrid  brandnew construction located minutes Medical Center  Downtown  University Houston  Texas Southern campuses  Villas Madrid offers contemporary living features firstfloor living highend finishes throughout including engineered hardwood floors  Quartz countertops  stainless steel appliances  modern shaker cabinets hardware  primary bedroom features oversized walkin closet well gorgeous bathroom featuring walkin shower freestanding tub  home private driveways large backyard space endless possibilities  Less one mile new 52acre  Hines Development  Levit Green  commercial development features retail  dining  outdoor spaces  Less two miles away new TMC3 Medical Center development  separate 37acre mixeduse development bringing 23  000 permanent jobs area  Great rental investment AirBnb ,single_family,2023
for_sale,348009.0,2,2.0,3.0,1753.0,1.0,MLS  20532313  Built Antares Homes  April completion   enter charming covered front porch  brace foyer eagerly welcomes open arms   let s talk kitchen  Prepare culinary dreams come true discover majestic 11ft island  sleek stainless steel appliances  dazzling granite countertops  spacious family room awaits  inviting loved ones gather bond space designed making memories  s time unwind  retreat exclusive master suite  ll never short storage space fabulous walkin closet  master bathroom  Prepare pampered like royalty dual sink vanity grand garden tub relaxation reigns supreme  two additional bedrooms boast spacious closets  Privacy ensured adjacent full bathroom  utility room provides direct access twocar garage ,single_family,2024
for_sale,254490.0,2,2.0,3.0,1427.0,1.0,Beautiful MoveIn Ready Home    awardwinning community Woodland Lakes  Lake Houston lake access  Colina Homes believes building dream home  amazing 1Story BIG living 1  427 sqft Features 3 bedrooms 2 full bathrooms  Covered Patio included  surely make feel right home  beautiful Kitchen features 42 Cabinets  Luxury Granite  Decorative Tile Back splash  Stainless Farmhouse Style SingleBowl Sink Stainless Frigidaire Dishwasher  Vented Microwave  5BURNER GAS RANGE  Gorgeous Ceramic Plank Floors throughout common areas  Entry  Kitchen  Dining  Family Room  Hallways  Utility  Baths   Spacious Master boasts  Walkin Closet  Double sinks Master bath  2 Faux Wood Blinds  Tankless Water Heater Garage Door Opener Full SOD  Grass Front Back  PICS REPRESENTATIVE ,single_family,2023
for_sale,215000.0,1,1.0,2.0,768.0,1.0,Incredible opportunity movein ready cozy home half acre Paige  TX  unbeatable location right highway 290  beautiful home renovated 2018  Make sure request private showing today  late ,single_family,2005
for_sale,425000.0,3,2.0,4.0,2678.0,2.0,Welcome Home 29821 Dovetail Bluff Ln highly desirable Wright s Landing  Beautiful original owner home built Chesmar Homes LTD  2story home offers 4 spacious bedrooms  Primary bedroom first floor   25 bathrooms  studyoffice French Doors  open concept family room  high ceilings   kitchen  Stainless Steel appliances  quartz countertops  upgrades cabinetry   breakfast room  3 secondary bedrooms  game room upstairs  covered back patio enjoy  Amenities community include recreation center  pool  park  Zoned exemplary rated Conroe ISD  Excellent location shopping  dining  Grand Pkwy 99  Hardy Toll  I45  Woodlands  Stainless Steel refrigerator included  Make appointment today ,single_family,2019
for_sale,343968.0,2,2.0,2.0,1468.0,1.0,Balsam showcases wide open spaces featuring huge gathering room  dining kitchen area  allowing spacious entertaining  gourmet kitchen includes builtin appliances center island  extended owner s suite situated rear home allowing peaceful retreat  covered patio perfect outdoor activities  Modern finishes  luxury vinyl plank throughout entire home  quartz countertops designer kitchen backsplash features included home  Bonterra designed today s 55 home buyers ready take advantage lifestyle s possible resort style living  Bonterra s amenities include 10000 sq ft community clubhouse fitness center  spa  game room  lagoon style pool  pickleball courts  Structural options include  fireplace family room  extended owner s suite walkin  covered outdoor living  8  doors throughout  full gutter full masonry  MLS  55766101,single_family,2006
for_sale,434990.0,2,2.0,4.0,2188.0,1.0,Stunning Boise floorplan offers 4 bedrooms  2 baths  front entry 2car garage  Unique features include covered porch  extended foyer  large master bath walkin shower soaker tub  large walkin closet  Beautiful windows throughout  granite countertops kitchen  custom cabinets  wood wrapped island  stone fireplace  luxury vinyl flooring throughout main areas  upper storage cabinet utility  extended patio   br   br  MOVEIN READY ,single_family,2006
for_sale,949990.0,3,2.0,3.0,1960.0,2.0,4210 Taniguchi Street  Austin  TX 78723  Treat stunning lifestyle beautiful spacious new home Mueller  true hideaway Owner s Retreat provides perfectly private place relax retire end day  Soaring ceilings lend second level WOWfactor  allowing common areas live larger brighter  balcony Dining  huge front porch  side  fenced patio offers perfect spaces like entertain  pets  looking create dreamy outdoor oasis  Clean  white tones  paired warm  woodlook flooring sleek  matte black finishes give home timeless elegance  Contact David Weekley s Mueller Team learn industryleading warranty EnergySaver features included amazing new construction home Austin  Texas ,single_family,2006
for_sale,289500.0,2,2.0,3.0,1561.0,2.0,Welcome Home  charming 3 bedroom 2 bath house quarter acre lot available sale  Situated convenient location  property offers easy access shopping centers  restaurants various amenities  kitchen features beautiful granite countertops inviting eatin area  perfect enjoying meals family friends  house boasts pool  providing refreshing retreat hot summer months  Recent renovations include remodeled kitchen modern finishes  new triple pane windows energy efficiency  new wood laminate flooring throughout  HVAC system 2 years old  new driveway  updated electrical panel  vinyl siding  Additionally  city repaved streets neighborhood  wood fenced backyard provides privacy secure space outdoor activities  foundation leveled lifetime transferable warranty  nt miss fantastic opportunity wellmaintained home ,single_family,1978
for_sale,384000.0,2,2.0,3.0,1860.0,1.0,7450 Cattail Falls Lane  Porter  TX 77365  Situated corner homesite 1 side neighbor backed miles trails Highlands  Woodlee features spacious  private Owner s Retreat  Pamper explore wardrobe potential luxurious Owner s Bath spa shower expansive walkin closet  spare bedroom presents appealing place thrive personalize full bath located  study provides unique opportunity set athome office use flex room  open floor plan provides stylish variety dining  home office  living spaces complimented gorgeous hard surface flooring throughout  bright  contemporary eatin kitchen includes ample room devoted meal prep  dining  storage  presentation  covered porch offers plenty outdoor relaxation opportunities nestled trees rodiron fencing back property overlook outdoor trails  provides access many resortstyle amenities throughout neighborhood  exquisite new home built around LifeDesign principles  making easy get day  Call David Weekley s Highlands Team begin  LivingWeekley adventure fantastic new construction home Porter  TX ,single_family,2006
for_sale,250000.0,2,2.0,4.0,2176.0,1.0,Manufactured home 25 acres ,single_family,1995
for_sale,510668.6,0,2.3,0.0,0.0,1.4,Audrey wonderful floor plan presents multitude options customization  one spectacular Universal Designs  spacious layout designed functionality topofmind  Enjoy lovely living triangle access covered outdoor living area expansive kitchen island perfect entertaining  Enhance main level media room wine bar  whatever speaks lifestyle  Although base plan singlestory  Audrey maximize living space optional second level  home really ve ever imagined ,single_family,2006
for_sale,849990.0,5,4.0,4.0,3580.0,1.0,Eastland II fabulous onestory plan  home four bedrooms including luxury owner s suite  private guest suite two secondary bedrooms full baths  spacious family room includes fire place overlooks covered porch  Enjoy extra spaces fun functional media room  study family ready room  3D tour listing illustration purposes  Options finishes may differ actual home sale  furnishings shown part listing unless otherwise stated ,single_family,2006
for_sale,45000.0,0,2.3,3.5,2334.6,1.4,lot located within Retreat  Come see beautiful Getaway  Retreat private community located Cleburne  30 minutes south downtown Fort Worth  3  000acre paradise includes 18hole championship course  clubhouse restaurant pro shop  two pools  trails  fitness center  24hour security  Members yearround access amenities timeline build ,land,2006
for_sale,750000.0,0,2.3,3.5,2334.6,1.4,Canyons Madrone Canyon  Experience epitome Hill Country living sprawling estatesized lot coveted Madrone Canyon  Nestled GATED community nature trails sweeping canyon views  property offers perfect canvas build dream home  Collaborate renowned builder Ames Design Build create custom masterpiece seamlessly blends luxury nature  nt miss exclusive opportunity slice paradise one Texas  prestigious communities  lots MLS  CallText Dara information visit MadroneCanyoncom  Lake Travis ISD  Bee Cave Elementary  Bee Cave Middle School Lake Travis High ,land,2006
for_sale,172250.0,0,2.3,3.5,2334.6,1.4,Mercer s Preserve Lot 30 304 AC Lakefront vacant lot ready build stunning lake sunset views along hill country  flat  elevated 5 acre pad ready build  awesome views keep building either side lot completed  Build dream home shop  25 additional acreage slightly sloping property goes shoreline  Boating  fishing  swimming daydreaming done back yard  Lot surveyed marked  Centrally located clean air  traffic safe environment inside Lake Comanche Mercers Preserve  country feel sights  yet town minutes away  175 feet Private shoreline near 260acre Private Lake  best lot preserve  offered dont miss  Also  unique opportunity lot 31  641 home  shop lot 32  651 home appx 9 acres 2 custom homes  Call today schedule tour ,land,2006
for_sale,750000.0,0,2.3,3.5,2334.6,1.4,Canyons Madrone Canyon  Experience epitome Hill Country living sprawling estatesized lot coveted Madrone Canyon  Nestled gated community nature trails sweeping canyon views  property offers perfect canvas build dream home  Collaborate renowned builder Ames Design Build create custom masterpiece seamlessly blends luxury nature  nt miss exclusive opportunity slice paradise one Texas  prestigious communities  lots MLS  call information visit MadroneCanyoncom  Lake Travis ISD  Bee Cave Elementary  Bee Cave Middle School Lake Travis High  Call Text DARA,land,2006
for_sale,176800.0,0,2.3,3.5,2334.6,1.4,Located community Rosita  eleven miles west San Diego north central Duval County  sits 34 beautiful acres land perfect avid hunter  outdoorsmen  anyone looking weekend getaway  Enjoy active wildlife area including  whitetail deer  quail  feral hogs  javelinas wild turkeys  Property electricity site along water well  Perfect opportunity piece South Texas Brush Country ,land,2006
for_sale,165000.0,0,2.3,3.5,2334.6,1.4,generous parcel boasts expansive level landscape  promise natural tranquility idyllic backdrop future residence  lot s existing grass coverage lays groundwork lush lawn  nt miss chance transform blank canvas bespoke luxury meets comfort ,land,2006
for_sale,59500.0,0,2.3,3.5,2334.6,1.4,3x building corner lots  Plat provided qualified buyer  Owner financing available minimum 10  ,land,2006
for_sale,180000.0,0,2.3,3.5,2334.6,1.4,6 Residential Lots Sale    Perfect builders investors  lots side side desirable location Rio Grande City  Lot 52  53  54  55  56  57 sold together  residential lots walking distance Dr Mario Ramirez Elementary  near gym  Walmart  HEB  much  limited lots subdivision left  Secure 6 lots today ,land,2006
for_sale,75000.0,0,2.3,3.5,2334.6,1.4,Build Donna Texas  half acre lot gated community  Oaks Victoria  one newest subdivision spacious land build dream home  Lot includes mature trees peaceful city traffic  approximately 7min access Expressway  Call agent today  come see unique piece land gone  LOT 124,land,2006
for_sale,10000.0,0,2.3,3.5,2334.6,1.4,Looking secluded area Rayburn Country water  sewer electric  Look TWO lots total 53 Acres end Sycamore Dr isolated culdesac  Lake Sam Rayburn boat ramp within miles golf course within stones throw  Come enjoy amenities Rayburn Country offer including swimming pool  tennis courts  basketball courts  pickle ball  golfing  coffee shop  Come part excitement happing Rayburn ,land,2006
for_sale,550000.0,0,2.3,3.5,2334.6,1.4,Location  Location  Location  Highly sought lot Oak Forest  Build dream home  Situated beautiful tree lined street  gem sits 9  120 corner lot surrounded luxury new construction homes   Centrally located near 610 I45  290 I10  Galleria  Garden Oaks  Heights minutes away  Walking distance shops  restaurants  grocery stores  Beautiful trees surround property  creating rare  urban tranquility allows immerse nature living centrally city  much must seen person appreciate ,land,2006
for_sale,1260000.0,0,2.3,3.5,2334.6,1.4,looking land property provides 28 acres commercial land build shopping center andor new business  Located corner Highway 124 Old Gilbert Road  new Dollar General close ,land,2006
for_sale,325000.0,0,2.3,3.5,2334.6,1.4,Welcome end cul de sac location desirable Herff Village Townhomes division  cluster 4 combined lots suited building 4 townhomes  location ideal  near Downtown Boerne  within walking distance shopping  dining  parks  trails   great opportunity build final phase Herff Village Townhomes ,land,2006
for_sale,195000.0,0,2.3,3.5,2334.6,1.4,Country serenity best  minutes downtown Centerville  Small tract  16 acres  quietly tucked away private dead end road  Almost totally open mature trees  stock tank  private water well site  Great views await matter direction turn  Come take tour ,land,2006
for_sale,159000.0,0,2.3,3.5,2334.6,1.4,Great Property  acres minutes city  ability enjoy living country  Call today information ,land,2006
for_sale,15000.0,0,2.3,3.5,2334.6,1.4,developer  investor  builder    LOOK  property perfect opportunity  Located right road Lake Buchanan  highly sought attractions Spider Mountain  Tor Na Loch winery  Reveille Peak Ranch  lot offers unlimited options future buyers  renters  short term  stayers  attractions many others bring plethora business area Hill Country  Rental rates Burnet county time high  well first time home purchases  lot would accommodate starter home would give quick high value turn around builder developer  area nothing going value  wait long  Taps available owners complete application process community water system owner  BuyerBuyer s agent confirm septic pricing measurements lot ,land,2006
for_sale,103000.0,0,2.3,3.5,2334.6,1.4,Welcome Rio Escondido Subdivision Evant  Texas  tranquility meets opportunity sprawling 1001acre property  Nestled within Hamilton Coryell County  expansive parcel offers perfect blend rural charm accessibility  Mesquite trees dot landscape  providing natural beauty shade  tranquil pond adds picturesque scenery  property also features old cattle pen  adding rustic charm potential agricultural endeavors  Conveniently located less 2 hours Austin 25 hours Dallas  property offers peaceful retreat  Whether re looking build dream home  start hobby farm  simply escape hustle bustle city life  property presents endless possibilities  nt miss chance slice Texas paradise Rio Escondido Subdivision ,land,2006
for_sale,490000.0,0,2.3,3.5,2334.6,1.4,Welcome exceptional opportunity 4946 acres stunning  undeveloped land Kilgore  Texas  expansive property offers unlimited potential unrestricted  allowing freedom bring dreams life  Nestled within renowned Kilgore Independent School District  land presents ideal location seeking peaceful serene environment still enjoying convenience nearby amenities  vast size untouched beauty  property provides blank canvas create vision  Whether envision building dream home  establishing private retreat  embarking exciting development project  possibilities endless  Surrounded nature s splendor  land offers breathtaking views  abundant wildlife  sense tranquility truly unmatched ,land,2006
for_sale,552500.0,0,2.3,3.5,2334.6,1.4,Discover perfect blend natural beauty practicality 65acre recreational tract  Enjoy improved pasture  cleared homesite perched scenic hilltop  Streams white sand bases enhance property s allure  ample road frontage  excellent opportunity seeking versatile picturesque piece land ,land,2006
for_sale,900000.0,0,2.3,3.5,2334.6,1.4,Unique opportunity acreage River Run Ranch Estates  small gated community Leander  lot combination wooded open pasture  Many mature ltrees plenty open space building site  Close 183A toll road major shopping entertainment destinations minutes away ,land,2006
for_sale,1200000.0,0,2.3,3.5,2334.6,1.4,Beautiful treed 119595 acres  Front half mostly cleared back lots trees 2 ponds  Great agriculture development  Convenient Cedar Creek Lake  Canton Dallas ,land,2006
for_sale,225000.0,2,2.0,3.0,1344.0,1.0,Welcome 308 Roden  true gem Gladewater  TX  beautiful residence boasts 3 bedrooms 2 bathrooms  making ideal home comfort style  Step inside discover thoughtfully designed living area featuring box top ceilings exquisite wood stain accents  adding touch elegance everyday living  heart home undoubtedly kitchen  modern meets convenience  Allnew stainless steel appliances  including sleek refrigerator  elevate culinary experience  Imagine preparing delicious meals stylish functional space  perfect everyday cooking entertaining guests  Beyond impressive interiors  residence offers warm inviting ambiance makes feel right home  Whether re relaxing spacious living area enjoying meal wellappointed kitchen  every corner house exudes charm comfort  Located vibrant community Gladewater  home enjoys prime location close amenities  schools  parks  neighborhood adds overall appeal  providing welcoming environment residents  nt miss opportunity make 308 Roden home ,single_family,2024
for_sale,490000.0,0,2.3,3.5,2334.6,1.4,Welcome exceptional opportunity 4946 acres stunning  undeveloped land Kilgore  Texas  expansive property offers unlimited potential unrestricted  allowing freedom bring dreams life  Nestled within renowned Kilgore Independent School District  land presents ideal location seeking peaceful serene environment still enjoying convenience nearby amenities  vast size untouched beauty  property provides blank canvas create vision  Whether envision building dream home  establishing private retreat  embarking exciting development project  possibilities endless  Surrounded nature s splendor  land offers breathtaking views  abundant wildlife  sense tranquility truly unmatched ,land,2006
for_sale,235000.0,0,2.3,3.5,2334.6,1.4,Nestled within gated community Canyons  picturesque corner lot hill top views  20 miles FBG  offers perfect blend nature s serenity convenient access town amenities  subdivision boasts underground utilities  paved roads  highspeed Internet  scenic water pond pavilion  property AG exemption due resident exotic wildlife  making ideal canvas realizing dream home  Additionally  build 4 structures total property including short term rentals  true investment opportunity  nt miss ,land,2006
for_sale,250000.0,1,1.0,3.0,1740.0,1.0,Escape tranquility countryside  classic storybook home stands testament timeless charm  residence  enduring character storybook pitched roof adds touch quaintness structure  complementing peaceful ambiance country living acre land  Inside  discover blend classic aesthetics modern upgrades featuring genuine hardwood floors  Recent improvements include interior paint  plumbing reroute  comprehensive rewiring electrical system  new ductwork installation  transformation extends new carpeting  refinished countertops  bathtub  Beyond interior  home boasts updated windows  fresh coat exterior paint  thoughtful enhancements  house  s fusion past present  history meets contemporary living ,single_family,1981
for_sale,404990.0,3,2.0,4.0,2452.0,2.0,MODEL HOME SALE  Texoma plan twostory home offering 2452 sq  ft living space across 4 bedrooms  25 baths  2 car garage tandem  Walk long entry perfect kitchen  includes granite countertops  stainless steel appliances  open concept floorplan  downstairs primary suite features attractive primary bath walkin shower large walkin closet  upstairs game room open floorplan built standard  Upstairs find 3 secondary bedrooms  15 baths along gameroom  home also includes covered patio  Images 3D tour illustration options may vary home built  Furnishings decorative items included home purchase ,single_family,2006
for_sale,18000.0,0,2.3,3.5,2334.6,1.4,Rayburn Country Lot 373 located Arikara contains 024 Acres utilities available  Lake Sam Rayburn boat ramp within miles Rayburn Resort Championship golf course  amenities Rayburn Resort include swimming pool  tennis courts  basketball courts  pickle ball  golfing  coffee shop  Come part excitement happing Rayburn ,land,2006
for_sale,299999.0,0,2.3,3.5,2334.6,1.4,looking perfect location new home investment property  31 acre property could spot  state investor  Survey Unavailable  House number listing actual used mapping purposes  lot located South 5403 Rockhill Rd  Aubrey  TX 76227  assigned official streethouse number county build develop land  Buyer verify lot dimensions  utilities  restrictions feasibility purchase  DUE HIGH VOLUME VACANT LAND LISTINGS  MAKE POLICY PUT KNOWN FACTS INFORMATION WRITE PROVIDED SELLERS COUNTY DATA  GUARANTEE ACCURACY INFORMATION  BUYER RESPONSIBLE HOMEWORK FACTS FIGURES VACANT LAND LISTING AGENT HELD HARMLESS DEFICIENCIES MISREPRESENTATIONS  BEST PUT LISTING  NT SEE ANSWER LOOKING  LIKELY NT INFORMATION EITHER  NEED CALL COUNTY GUIDANCE  PLEASE SURE HOMEWORK LISTING MAKE SURE LAND SUITS NEEDS  THANKS ,land,2006
for_sale,180000.0,2,2.0,3.0,1746.0,1.0,One best looking homes Tanglewood  Especially HUD home  Mostly brick home low maintenance one level shaded trees established popular neighborhood  one redone recently newer flooring  upgraded kitchen  countertops  baths shows pretty well  3 good sixed bedroom large living room add appeal  Easy show sell  Vacant ,single_family,1973
for_sale,439900.0,0,2.3,3.5,67139.0,1.4,great 22 home Barn stalls office inside  Beautiful mature trees scattered property  wonderful opportunity country living great school district  peaceful close town ,farm,2006
for_sale,1499000.0,3,2.0,4.0,2450.0,1.0,Discover epitome luxurious living 480 County Road 212 Falls City  gem situated within Falls City ISDa district distinguished Blue Ribbon School  exquisite property  spanning 25 acres ag exemption offers perfect blend sophistication functionality  Boasting 4 bedrooms walkin closets  office space  25 bathrooms  lessthantwoyearold house exudes modern elegance impeccable craftsmanship premium interior upgrades  including convenient butler s pantry  property features 2car garage  concrete asphalt driveways  fully fenced surroundings  ensuring security privacy  Agricultural advantages include well coop water sources household irrigation needs  Outdoor entertainment options abound covered horse barn featuring two 12x10 stalls  massive 90x60 metal shop  20x20 cabana fireplace kitchenette overlooking halfacre tank  property also includes well irrigation  providing reliable water supply landscaped grounds  contemporary design  practical features  estate invites experience unparalleled comfort style ,farm,2022
for_sale,660000.0,3,2.0,3.0,2637.0,2.0,Beautiful home 3 bay garageshop detached guest quarters 20 acres surveyed larger tract amazing views Texas Hill Country  home screened back porch ground pool  perfect enjoy big Hill Country views day night  property accessed via county paved road great proximity Lost Maples State Park Garner State Park  Enjoy night skies peacefulness wonderful property year round recreational part time property  Would make great short term rental  Additional acreage may available ,single_family,1995
for_sale,200000.0,0,2.3,3.5,2334.6,1.4,Approx 20 acres beautiful acreage  property beaten path  minutes Lake Bob Sandlin Barefoot Bay  Come see today ,land,2006
for_sale,269900.0,2,2.0,4.0,2037.0,2.0,Immerse epitome cozy living  nestled heart vibrant smalltown community Port NechesISD  Adorned modern updates  homes interiors fuse contemporary elegance timeless charm  creating warm inviting atmosphere  gas log fireplace beckons unwind welcome guests cozy allure  Head outdoors  covered back patio becomes entertainment  sheltering gatherings elements  Embrace joy outdoor living generous green space  perfect play peaceful retreat  Additionally  s space chickens roam freely beyond coop  charm small town living awaits  schedule showing today ,single_family,2006
for_sale,400000.0,2,2.0,4.0,2150.0,2.0,4 Bed 2 Bath new construction large BONUS ROOM second level  Located Glen Rose ISD HOA  Barton Ranch Somervell County s newest highend neighborhood  Builders Group Homes come full spray foam encapsulation  engineered foundation  granite countertops  kitchen appliances  halfacre lots ,single_family,2023
for_sale,200000.0,0,2.3,3.5,2334.6,1.4,Approx 20 acres beautiful acreage  property beaten path  minutes Lake Bob Sandlin Barefoot Bay  Come see today ,land,2006
for_sale,250000.0,0,2.3,3.5,2334.6,1.4,Great high traffic CORNER LOT location  9651 acres 146  highway frontage 255  side road frontage  Next Family Dollar Store  near Dairy Queen  TXDOT TRAFFIC FLOW shows end 2022 5  000 cars day location  Restaurant  office  Hotel  many options location  Also available 38875 ac tract land seen one aerial photo ,land,2006
for_sale,45000.0,0,2.3,3.5,2334.6,1.4,Beautiful Lots priced sell stunning views Willow Lake  Minimal deed restrictions  Mobile Homes allowed  gated Willow Lake Estates community  600sqft minimal dwelling  Lake cabins okay  protected small yearly HOA fee located Wills Point ISD  Buyer verify  Additional documents MLS,land,2006
for_sale,205000.0,0,2.3,3.5,2334.6,1.4,Come see architecturally designed home professionally engineered post tension foundation plus premium divided light windows front elevation  Beautiful kitchen cabinets  granite  quartz countertops  based availability per package   stainlesssteel range  dishwasher  Luxurious bathroom includes walkin shower  Home features throughout include polysealant antidraft protection windows  doors  plate penetration  Photos shown may depict specified home features  Elevations  exterior interior colors  options  available upgrades  standard features vary community may change without notice  May include options  elevations  upgrades  patio covers  front porches  stone options  lot premiums  require additional charge  Call details ,land,2006
for_sale,504999.0,3,3.0,5.0,2717.0,2.0,Welcome 9209 Bayard  CORNER lot Heritage  5 bed 3 full bath two living areas  hot tub pool combo diving rock  home everything  large master  well second bedroom full bath next separate laundry room  kitchen living area makes entertaining easy  Upstairs additional 3 bedrooms  full bath second living area  Entertain hot TX summers backyard oasis  home plenty big living entertaining  part Keller ISD  location perfect  Close shopping  dining  amenities Heritage pools  parks  clubhouse  vball courts  trails  much  could nt ask anything raise family  Schedule showing soon  home wo nt last long ,single_family,2004
